channel,electrode,x,y,stim,stim_unit,pad_id
235,20859,3132.5,1645.0,False,,582.0
523,23718,3115.0,1872.5,False,,578.0
527,22838,3115.0,1802.5,False,,579.0
607,21518,3115.0,1697.5,False,,581.0
611,23059,3132.5,1820.0,False,,579.0
615,22179,3132.5,1750.0,False,,580.0
619,20639,3132.5,1627.5,False,,582.0
623,23719,3132.5,1872.5,False,,578.0
627,22839,3132.5,1802.5,False,,579.0
631,22178,3115.0,1750.0,False,,580.0
635,21298,3115.0,1680.0,False,,581.0
655,22398,3115.0,1767.5,True,29,580.0
659,20638,3115.0,1627.5,False,,582.0
699,21299,3132.5,1680.0,False,,581.0
735,23058,3115.0,1820.0,False,,579.0
739,23938,3115.0,1890.0,False,,578.0
747,21519,3132.5,1697.5,False,,581.0
751,22399,3132.5,1767.5,False,,580.0
771,20858,3115.0,1645.0,False,,582.0
