channel,electrode,x,y,stim,stim_unit,pad_id
641,13763,2152.5,1085.0,False,,779.0
797,14424,2170.0,1137.5,False,,778.0
865,13764,2170.0,1085.0,False,,779.0
883,26079,2082.5,2065.0,True,30,780.0
891,24538,2065.0,1942.5,False,,782.0
943,14643,2152.5,1155.0,False,,778.0
947,25199,2082.5,1995.0,False,,781.0
951,25858,2065.0,2047.5,False,,780.0
955,24319,2082.5,1925.0,False,,782.0
974,25859,2082.5,2047.5,False,,780.0
978,24979,2082.5,1977.5,False,,781.0
982,24318,2065.0,1925.0,False,,782.0
986,26078,2065.0,2065.0,False,,780.0
990,25198,2065.0,1995.0,False,,781.0
1005,13983,2152.5,1102.5,False,,779.0
1021,14644,2170.0,1155.0,False,,778.0
