channel,electrode,x,y,stim,stim_unit,pad_id
641,13763,2152.5,1085.0,False,,779.0
865,13764,2170.0,1085.0,False,,779.0
879,16184,2170.0,1277.5,False,,776.0
883,26079,2082.5,2065.0,False,,780.0
898,26078,2065.0,2065.0,False,,780.0
899,16183,2152.5,1277.5,False,,776.0
935,15523,2152.5,1225.0,False,,777.0
942,15963,2152.5,1260.0,False,,776.0
943,14643,2152.5,1155.0,False,,778.0
947,15304,2170.0,1207.5,False,,777.0
951,25858,2065.0,2047.5,False,,780.0
955,14424,2170.0,1137.5,True,31,778.0
974,25859,2082.5,2047.5,False,,780.0
986,15964,2170.0,1260.0,False,,776.0
990,15303,2152.5,1207.5,False,,777.0
1005,13983,2152.5,1102.5,False,,779.0
1021,14644,2170.0,1155.0,False,,778.0
