channel,electrode,x,y,stim,stim_unit,pad_id
641,12907,2572.5,1015.0,False,,119.0
681,13127,2572.5,1032.5,False,,119.0
693,11588,2590.0,910.0,False,,121.0
713,4768,2590.0,367.5,False,,130.0
781,1688,2590.0,122.5,False,,134.0
797,1687,2572.5,122.5,False,,134.0
821,2563,2502.5,192.5,True,18,116.0
835,11587,2572.5,910.0,False,,121.0
837,4767,2572.5,367.5,False,,130.0
863,13128,2590.0,1032.5,False,,119.0
885,1907,2572.5,140.0,False,,134.0
989,1908,2590.0,140.0,False,,134.0
