channel,electrode,x,y,stim,stim_unit,pad_id
166,20726,805.0,1645.0,False,,1407.0
182,19846,805.0,1575.0,False,,1408.0
386,21167,822.5,1680.0,True,11,1406.0
390,20506,805.0,1627.5,False,,1407.0
538,19626,805.0,1557.5,False,,1408.0
618,22926,805.0,1820.0,False,,1404.0
622,21166,805.0,1680.0,False,,1406.0
626,22046,805.0,1750.0,False,,1405.0
630,22707,822.5,1802.5,False,,1404.0
638,20507,822.5,1627.5,False,,1407.0
678,22706,805.0,1802.5,False,,1404.0
758,21386,805.0,1697.5,False,,1406.0
766,22047,822.5,1750.0,False,,1405.0
