channel,electrode,x,y,stim,stim_unit,pad_id
864,1866,1855.0,140.0,False,,829.0
897,2528,1890.0,192.5,False,,828.0
900,4068,1890.0,315.0,False,,826.0
908,2527,1872.5,192.5,False,,828.0
912,1647,1872.5,122.5,False,,829.0
944,3847,1872.5,297.5,False,,826.0
952,4727,1872.5,367.5,False,,825.0
969,2526,1855.0,192.5,False,,828.0
981,2307,1872.5,175.0,False,,828.0
985,3187,1872.5,245.0,True,17,827.0
989,4067,1872.5,315.0,False,,826.0
996,4066,1855.0,315.0,False,,826.0
1000,1867,1872.5,140.0,False,,829.0
