channel,electrode,x,y,stim,stim_unit,pad_id
641,4773,2677.5,367.5,True,19,147.0
649,12468,2590.0,980.0,False,,120.0
677,12247,2572.5,962.5,False,,120.0
709,4107,2572.5,315.0,False,,131.0
741,4772,2660.0,367.5,False,,147.0
785,4108,2590.0,315.0,False,,131.0
801,4992,2660.0,385.0,False,,147.0
825,1683,2502.5,122.5,False,,117.0
829,1682,2485.0,122.5,False,,117.0
865,11582,2485.0,910.0,False,,104.0
879,12467,2572.5,980.0,False,,120.0
953,1902,2485.0,140.0,False,,117.0
1005,1903,2502.5,140.0,False,,117.0
