channel,electrode,x,y,stim,stim_unit,pad_id
391,23722,3185.0,1872.5,False,,567.0
395,24602,3185.0,1942.5,True,27,566.0
399,22842,3185.0,1802.5,False,,568.0
439,25482,3185.0,2012.5,False,,565.0
451,25263,3202.5,1995.0,False,,565.0
587,25042,3185.0,1977.5,False,,565.0
591,24383,3202.5,1925.0,False,,566.0
631,23723,3202.5,1872.5,False,,567.0
635,22843,3202.5,1802.5,False,,568.0
675,24382,3185.0,1925.0,False,,566.0
679,25262,3185.0,1995.0,False,,565.0
683,26142,3185.0,2065.0,False,,564.0
695,25923,3202.5,2047.5,False,,564.0
731,24603,3202.5,1942.5,False,,566.0
759,23502,3185.0,1855.0,False,,567.0
763,23062,3185.0,1820.0,False,,568.0
767,23942,3185.0,1890.0,False,,567.0
