channel,electrode,x,y,stim,stim_unit,pad_id
862,22326,1855.0,1767.5,False,,1616.0
866,24306,1855.0,1925.0,False,,1613.0
910,21446,1855.0,1697.5,False,,1617.0
914,22987,1872.5,1820.0,False,,1615.0
915,23427,1872.5,1855.0,False,,1614.0
918,22107,1872.5,1750.0,False,,1616.0
926,23647,1872.5,1872.5,False,,1614.0
930,22767,1872.5,1802.5,False,,1615.0
934,22106,1855.0,1750.0,False,,1616.0
959,24307,1872.5,1925.0,False,,1613.0
962,22327,1872.5,1767.5,False,,1616.0
966,21447,1872.5,1697.5,False,,1617.0
967,23646,1855.0,1872.5,False,,1614.0
978,22986,1855.0,1820.0,True,15,1615.0
1010,24527,1872.5,1942.5,False,,1613.0
1014,21227,1872.5,1680.0,False,,1617.0
