channel,electrode,x,y,stim,stim_unit,pad_id
389,5019,3132.5,385.0,False,,233.0
393,6990,2975.0,542.5,False,,206.0
397,4799,3132.5,367.5,False,,233.0
593,4798,3115.0,367.5,False,,233.0
613,7210,2975.0,560.0,False,,206.0
665,6991,2992.5,542.5,False,,206.0
669,5450,2975.0,420.0,False,,208.0
693,7211,2992.5,560.0,False,,206.0
737,5451,2992.5,420.0,False,,208.0
757,5018,3115.0,385.0,False,,233.0
857,4079,2082.5,315.0,False,,29.0
869,5671,2992.5,437.5,False,,208.0
917,4078,2065.0,315.0,True,17,29.0
928,1879,2082.5,140.0,False,,32.0
945,1658,2065.0,122.5,False,,32.0
949,1659,2082.5,122.5,False,,32.0
980,1878,2065.0,140.0,False,,32.0
