channel,electrode,x,y,stim,stim_unit,pad_id
283,24375,3062.5,1925.0,False,,588.0
547,24594,3045.0,1942.5,False,,588.0
551,23714,3045.0,1872.5,False,,589.0
555,22834,3045.0,1802.5,False,,590.0
631,22175,3062.5,1750.0,False,,591.0
635,21514,3045.0,1697.5,False,,592.0
639,23055,3062.5,1820.0,False,,590.0
683,21295,3062.5,1680.0,False,,592.0
711,23934,3045.0,1890.0,False,,589.0
719,23054,3045.0,1820.0,True,29,590.0
723,22395,3062.5,1767.5,False,,591.0
727,24595,3062.5,1942.5,False,,588.0
731,21515,3062.5,1697.5,False,,592.0
747,21294,3045.0,1680.0,False,,592.0
751,22174,3045.0,1750.0,False,,591.0
759,23715,3062.5,1872.5,False,,589.0
767,22835,3062.5,1802.5,False,,590.0
779,24374,3045.0,1925.0,False,,588.0
783,22394,3045.0,1767.5,False,,591.0
