channel,electrode,x,y,stim,stim_unit,pad_id
21,10074,3045.0,787.5,False,,215.0
105,10295,3062.5,805.0,False,,215.0
221,6343,3202.5,490.0,False,,242.0
233,6562,3185.0,507.5,False,,242.0
661,1051,2992.5,70.0,False,,214.0
705,6563,3202.5,507.5,False,,242.0
733,6342,3185.0,490.0,False,,242.0
745,10294,3045.0,805.0,False,,215.0
749,1050,2975.0,70.0,False,,214.0
757,10075,3062.5,787.5,False,,215.0
813,7818,2065.0,612.5,False,,24.0
924,7819,2082.5,612.5,False,,24.0
937,10019,2082.5,787.5,False,,21.0
977,7599,2082.5,595.0,False,,24.0
981,10018,2065.0,787.5,True,17,21.0
