channel,electrode,x,y,stim,stim_unit,pad_id
123,22871,3692.5,1802.5,False,,502.0
131,22870,3675.0,1802.5,False,,502.0
179,22867,3622.5,1802.5,False,,501.0
207,22651,3692.5,1785.0,False,,502.0
231,22654,3745.0,1785.0,True,25,503.0
259,22874,3745.0,1802.5,False,,503.0
263,22866,3605.0,1802.5,False,,501.0
315,22878,3815.0,1802.5,False,,504.0
339,22877,3797.5,1802.5,False,,504.0
383,22657,3797.5,1785.0,False,,504.0
399,22646,3605.0,1785.0,False,,501.0
415,22650,3675.0,1785.0,False,,502.0
419,23530,3675.0,1855.0,False,,505.0
431,23311,3692.5,1837.5,False,,505.0
443,22873,3727.5,1802.5,False,,503.0
471,22658,3815.0,1785.0,False,,504.0
475,23310,3675.0,1837.5,False,,505.0
487,22653,3727.5,1785.0,False,,503.0
535,22647,3622.5,1785.0,False,,501.0
