channel,electrode,x,y,stim,stim_unit,pad_id
203,20855,3062.5,1645.0,False,,593.0
207,20194,3045.0,1592.5,False,,594.0
219,19975,3062.5,1575.0,False,,594.0
555,22834,3045.0,1802.5,False,,590.0
595,20635,3062.5,1627.5,False,,593.0
631,22175,3062.5,1750.0,False,,591.0
635,21514,3045.0,1697.5,True,28,592.0
639,23055,3062.5,1820.0,False,,590.0
683,21295,3062.5,1680.0,False,,592.0
719,23054,3045.0,1820.0,False,,590.0
723,22395,3062.5,1767.5,False,,591.0
731,21515,3062.5,1697.5,False,,592.0
747,21294,3045.0,1680.0,False,,592.0
751,22174,3045.0,1750.0,False,,591.0
767,22835,3062.5,1802.5,False,,590.0
779,20634,3045.0,1627.5,False,,593.0
783,22394,3045.0,1767.5,False,,591.0
791,19974,3045.0,1575.0,False,,594.0
823,20854,3045.0,1645.0,False,,593.0
