channel,electrode,x,y,stim,stim_unit,pad_id
37,8543,3202.5,665.0,False,,239.0
161,7002,3185.0,542.5,False,,241.0
205,8762,3185.0,682.5,False,,239.0
249,7223,3202.5,560.0,False,,241.0
417,7003,3202.5,542.5,False,,241.0
549,1059,3132.5,70.0,False,,238.0
557,8763,3202.5,682.5,True,20,239.0
577,8542,3185.0,665.0,False,,239.0
605,2599,3132.5,192.5,False,,236.0
609,2598,3115.0,192.5,False,,236.0
613,1058,3115.0,70.0,False,,238.0
701,5683,3202.5,437.5,False,,243.0
737,7222,3185.0,560.0,False,,241.0
741,5462,3185.0,420.0,False,,243.0
745,5682,3185.0,437.5,False,,243.0
757,5463,3202.5,420.0,False,,243.0
