channel,electrode,x,y,stim,stim_unit,pad_id
643,23678,2415.0,1872.5,False,,715.0
771,22798,2415.0,1802.5,False,,716.0
775,22137,2397.5,1750.0,False,,717.0
779,23897,2397.5,1890.0,True,30,715.0
783,23017,2397.5,1820.0,False,,716.0
847,24998,2415.0,1977.5,False,,713.0
851,24558,2415.0,1942.5,False,,714.0
859,25217,2397.5,1995.0,False,,713.0
863,24337,2397.5,1925.0,False,,714.0
871,23018,2415.0,1820.0,False,,716.0
875,22357,2397.5,1767.5,False,,717.0
879,23898,2415.0,1890.0,False,,715.0
910,22138,2415.0,1750.0,False,,717.0
923,22358,2415.0,1767.5,False,,717.0
927,24338,2415.0,1925.0,False,,714.0
931,25218,2415.0,1995.0,False,,713.0
1007,22797,2397.5,1802.5,False,,716.0
1011,23677,2397.5,1872.5,False,,715.0
1015,24557,2397.5,1942.5,False,,714.0
