channel,electrode,x,y,stim,stim_unit,pad_id
53,8127,3622.5,630.0,False,,341.0
57,8123,3552.5,630.0,False,,342.0
69,7904,3570.0,612.5,False,,342.0
133,7913,3727.5,612.5,False,,339.0
137,7917,3797.5,612.5,False,,338.0
153,7918,3815.0,612.5,False,,338.0
181,7903,3552.5,612.5,False,,342.0
185,7907,3622.5,612.5,False,,341.0
189,7911,3692.5,612.5,False,,340.0
225,8124,3570.0,630.0,False,,342.0
229,7906,3605.0,612.5,False,,341.0
233,7910,3675.0,612.5,False,,340.0
237,7914,3745.0,612.5,False,,339.0
241,8137,3797.5,630.0,False,,338.0
245,8131,3692.5,630.0,False,,340.0
249,8133,3727.5,630.0,False,,339.0
277,8134,3745.0,630.0,False,,339.0
281,8130,3675.0,630.0,True,22,340.0
521,8126,3605.0,630.0,False,,341.0
