channel,electrode,x,y,stim,stim_unit,pad_id
201,5459,3132.5,420.0,False,,232.0
249,5678,3115.0,437.5,False,,232.0
397,4139,3132.5,315.0,False,,234.0
537,1950,3325.0,140.0,False,,264.0
541,1730,3325.0,122.5,False,,264.0
553,1949,3307.5,140.0,False,,264.0
597,3918,3115.0,297.5,False,,234.0
605,3919,3132.5,297.5,False,,234.0
713,5458,3115.0,420.0,False,,232.0
721,1729,3307.5,122.5,False,,264.0
765,4138,3115.0,315.0,False,,234.0
825,5679,3132.5,437.5,False,,232.0
892,10894,1995.0,857.5,False,,3.0
900,10674,1995.0,840.0,False,,3.0
932,11554,1995.0,910.0,True,16,2.0
936,10893,1977.5,857.5,False,,3.0
981,11553,1977.5,910.0,False,,2.0
