channel,electrode,x,y,stim,stim_unit,pad_id
137,1083,3552.5,70.0,False,,289.0
169,2624,3570.0,192.5,False,,290.0
173,2628,3640.0,192.5,False,,293.0
185,2847,3622.5,210.0,False,,293.0
285,2845,3587.5,210.0,False,,290.0
297,2626,3605.0,192.5,False,,290.0
301,1965,3587.5,140.0,False,,291.0
329,1085,3587.5,70.0,False,,292.0
409,1084,3570.0,70.0,False,,292.0
425,1082,3535.0,70.0,False,,289.0
437,1304,3570.0,87.5,False,,292.0
441,1305,3587.5,87.5,False,,292.0
445,2185,3587.5,157.5,True,21,291.0
449,2627,3622.5,192.5,False,,293.0
453,1086,3605.0,70.0,False,,292.0
457,1966,3605.0,140.0,False,,291.0
545,1302,3535.0,87.5,False,,289.0
577,2848,3640.0,210.0,False,,293.0
581,2625,3587.5,192.5,False,,290.0
585,1745,3587.5,122.5,False,,291.0
597,1964,3570.0,140.0,False,,291.0
601,1303,3552.5,87.5,False,,289.0
