channel,electrode,x,y,stim,stim_unit,pad_id
0,12122,385.0,962.5,False,,1212.0
4,12118,315.0,962.5,False,,1211.0
8,12114,245.0,962.5,False,,1210.0
28,12121,367.5,962.5,True,7,1212.0
32,12117,297.5,962.5,False,,1211.0
52,12334,245.0,980.0,False,,1210.0
78,12335,262.5,980.0,False,,1210.0
82,12120,350.0,962.5,False,,1212.0
94,12128,490.0,962.5,False,,1214.0
100,12127,472.5,962.5,False,,1214.0
116,12124,420.0,962.5,False,,1213.0
