channel,electrode,x,y,stim,stim_unit,pad_id
161,5909,3307.5,455.0,False,,259.0
213,5690,3325.0,437.5,False,,259.0
321,5469,3307.5,420.0,False,,259.0
441,4147,3272.5,315.0,False,,254.0
457,4370,3325.0,332.5,False,,261.0
517,3926,3255.0,297.5,False,,254.0
553,3929,3307.5,297.5,False,,261.0
561,2607,3272.5,192.5,False,,256.0
565,2606,3255.0,192.5,False,,256.0
569,4150,3325.0,315.0,False,,261.0
597,4146,3255.0,315.0,False,,254.0
625,5910,3325.0,455.0,False,,259.0
633,5689,3307.5,437.5,False,,259.0
697,2605,3237.5,192.5,False,,256.0
761,1286,3255.0,87.5,True,20,258.0
