,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,51,20450,3675.0,1610.0,False,,487.0,343
1,55,20454,3745.0,1610.0,False,,488.0,343
2,67,20673,3727.5,1627.5,False,,488.0,343
3,107,20671,3692.5,1627.5,False,,487.0,343
4,159,21540,3500.0,1697.5,False,,490.0,343
5,167,21544,3570.0,1697.5,False,,491.0,343
6,183,20457,3797.5,1610.0,True,26.0,489.0,343
7,187,20674,3745.0,1627.5,False,,488.0,343
8,191,20670,3675.0,1627.5,False,,487.0,343
9,219,21324,3570.0,1680.0,False,,491.0,343
10,239,20677,3797.5,1627.5,False,,489.0,343
11,279,20678,3815.0,1627.5,False,,489.0,343
12,435,21323,3552.5,1680.0,False,,491.0,343
13,519,21543,3552.5,1697.5,False,,491.0,343
14,535,21320,3500.0,1680.0,False,,490.0,343
