,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,1,16717,3797.5,1312.5,False,,445.0,0
1,3,17567,3272.5,1382.5,False,,447.0,0
2,7,17347,3272.5,1365.0,False,,447.0,0
3,11,17563,3202.5,1382.5,False,,446.0,0
4,21,17574,3395.0,1382.5,False,,449.0,0
5,23,17570,3325.0,1382.5,False,,448.0,0
6,55,17343,3202.5,1365.0,False,,446.0,0
7,67,17562,3185.0,1382.5,False,,446.0,0
8,71,17566,3255.0,1382.5,True,25.0,447.0,0
9,87,16497,3797.5,1295.0,False,,445.0,0
10,91,16718,3815.0,1312.5,False,,445.0,0
11,543,17353,3377.5,1365.0,False,,449.0,0
12,559,17349,3307.5,1365.0,False,,448.0,0
13,587,17354,3395.0,1365.0,False,,449.0,0
14,615,17350,3325.0,1365.0,False,,448.0,0
15,631,17346,3255.0,1365.0,False,,447.0,0
16,635,17573,3377.5,1382.5,False,,449.0,0
17,747,17569,3307.5,1382.5,False,,448.0,0
