,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,665,4113,2677.5,315.0,False,,148.0,156
1,677,3456,2730.0,262.5,False,,166.0,156
2,689,3237,2747.5,245.0,False,,166.0,156
3,737,3892,2660.0,297.5,True,19.0,148.0,156
4,769,4112,2660.0,315.0,False,,148.0,156
5,773,3457,2747.5,262.5,False,,166.0,156
6,793,11577,2397.5,910.0,False,,87.0,156
7,809,10038,2415.0,787.5,False,,89.0,156
8,837,10037,2397.5,787.5,False,,89.0,156
9,845,1678,2415.0,122.5,False,,100.0,156
10,853,1898,2415.0,140.0,False,,100.0,156
11,857,1897,2397.5,140.0,False,,100.0,156
12,1001,11578,2415.0,910.0,False,,87.0,156
