,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,37,8543,3202.5,665.0,False,,239.0,1023
1,161,7002,3185.0,542.5,False,,241.0,1023
2,205,8762,3185.0,682.5,False,,239.0,1023
3,249,7223,3202.5,560.0,False,,241.0,1023
4,413,4143,3202.5,315.0,False,,245.0,1023
5,417,7003,3202.5,542.5,True,21.0,241.0,1023
6,549,1059,3132.5,70.0,False,,238.0,1023
7,557,8763,3202.5,682.5,False,,239.0,1023
8,569,3922,3185.0,297.5,False,,245.0,1023
9,577,8542,3185.0,665.0,False,,239.0,1023
10,613,1058,3115.0,70.0,False,,238.0,1023
11,701,5683,3202.5,437.5,False,,243.0,1023
12,737,7222,3185.0,560.0,False,,241.0,1023
13,741,5462,3185.0,420.0,False,,243.0,1023
14,745,5682,3185.0,437.5,False,,243.0,1023
15,757,5463,3202.5,420.0,False,,243.0,1023
