,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,581,5437,2747.5,420.0,False,,163.0,767
1,669,5002,2835.0,385.0,False,,181.0,767
2,673,5656,2730.0,437.5,False,,163.0,767
3,685,4781,2817.5,367.5,False,,181.0,767
4,693,7197,2747.5,560.0,False,,161.0,767
5,713,4782,2835.0,367.5,False,,181.0,767
6,741,6977,2747.5,542.5,False,,161.0,767
7,821,5657,2747.5,437.5,False,,163.0,767
8,845,8493,2327.5,665.0,True,18.0,74.0,767
9,857,7196,2730.0,560.0,False,,161.0,767
10,869,1894,2345.0,140.0,False,,83.0,767
11,885,1893,2327.5,140.0,False,,83.0,767
12,901,1673,2327.5,122.5,False,,83.0,767
13,993,1892,2310.0,140.0,False,,83.0,767
