,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,13,12537,3797.5,980.0,False,,393.0,1023
1,17,12533,3727.5,980.0,False,,394.0,1023
2,21,11400,3150.0,892.5,False,,391.0,1023
3,23,11396,3080.0,892.5,False,,392.0,1023
4,25,12318,3815.0,962.5,False,,393.0,1023
5,29,12314,3745.0,962.5,False,,394.0,1023
6,33,12310,3675.0,962.5,False,,395.0,1023
7,41,12317,3797.5,962.5,True,24.0,393.0,1023
8,77,11616,3080.0,910.0,False,,392.0,1023
9,89,11397,3097.5,892.5,False,,392.0,1023
10,121,12313,3727.5,962.5,False,,394.0,1023
11,217,12311,3692.5,962.5,False,,395.0,1023
12,221,12534,3745.0,980.0,False,,394.0,1023
13,253,11399,3132.5,892.5,False,,391.0,1023
