,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,166,20726,805.0,1645.0,False,,1407.0,703
1,182,19846,805.0,1575.0,False,,1408.0,703
2,386,21167,822.5,1680.0,True,11.0,1406.0,703
3,390,20506,805.0,1627.5,False,,1407.0,703
4,538,19626,805.0,1557.5,False,,1408.0,703
5,618,22926,805.0,1820.0,False,,1404.0,703
6,622,21166,805.0,1680.0,False,,1406.0,703
7,626,22046,805.0,1750.0,False,,1405.0,703
8,630,22707,822.5,1802.5,False,,1404.0,703
9,638,20507,822.5,1627.5,False,,1407.0,703
10,678,22706,805.0,1802.5,False,,1404.0,703
11,758,21386,805.0,1697.5,False,,1406.0,703
12,766,22047,822.5,1750.0,False,,1405.0,703
