,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,655,15547,2572.5,1225.0,False,,692.0,703
1,811,18627,2572.5,1470.0,False,,688.0,703
2,815,17747,2572.5,1400.0,False,,689.0,703
3,819,16867,2572.5,1330.0,False,,690.0,703
4,831,15328,2590.0,1207.5,False,,692.0,703
5,835,15327,2572.5,1207.5,False,,692.0,703
6,839,18407,2572.5,1452.5,False,,688.0,703
7,843,17527,2572.5,1382.5,False,,689.0,703
8,847,18408,2590.0,1452.5,False,,688.0,703
9,851,17528,2590.0,1382.5,False,,689.0,703
10,863,16868,2590.0,1330.0,True,30.0,690.0,703
11,875,17087,2572.5,1347.5,False,,690.0,703
12,879,16207,2572.5,1277.5,False,,691.0,703
13,951,15988,2590.0,1260.0,False,,691.0,703
14,995,15987,2572.5,1260.0,False,,691.0,703
