,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,21,7474,3745.0,577.5,False,,332.0,1023
1,73,7243,3552.5,560.0,False,,335.0,1023
2,77,7251,3692.5,560.0,True,24.0,333.0,1023
3,81,7247,3622.5,560.0,False,,334.0,1023
4,129,7471,3692.5,577.5,False,,333.0,1023
5,157,7246,3605.0,560.0,False,,334.0,1023
6,161,7244,3570.0,560.0,False,,335.0,1023
7,173,7463,3552.5,577.5,False,,335.0,1023
8,177,7467,3622.5,577.5,False,,334.0,1023
9,217,7470,3675.0,577.5,False,,333.0,1023
10,221,7253,3727.5,560.0,False,,332.0,1023
11,225,7257,3797.5,560.0,False,,331.0,1023
12,289,7477,3797.5,577.5,False,,331.0,1023
13,301,7258,3815.0,560.0,False,,331.0,1023
14,305,7254,3745.0,560.0,False,,332.0,1023
15,309,7250,3675.0,560.0,False,,333.0,1023
