,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,388,1806,805.0,140.0,False,,1040.0,375
1,564,6206,805.0,490.0,False,,1034.0,375
2,604,4667,822.5,367.5,False,,1036.0,375
3,608,3126,805.0,245.0,False,,1038.0,375
4,612,4006,805.0,315.0,True,2.0,1037.0,375
5,644,6207,822.5,490.0,False,,1034.0,375
6,648,4007,822.5,315.0,False,,1037.0,375
7,744,4666,805.0,367.5,False,,1036.0,375
8,748,3786,805.0,297.5,False,,1037.0,375
9,756,3127,822.5,245.0,False,,1038.0,375
10,760,1587,822.5,122.5,False,,1040.0,375
11,764,1586,805.0,122.5,False,,1040.0,375
