,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,641,12907,2572.5,1015.0,False,,119.0,767
1,713,4768,2590.0,367.5,False,,130.0,767
2,773,3448,2590.0,262.5,False,,132.0,767
3,789,3228,2590.0,245.0,False,,132.0,767
4,797,1687,2572.5,122.5,False,,134.0,767
5,801,3447,2572.5,262.5,False,,132.0,767
6,805,3227,2572.5,245.0,False,,132.0,767
7,821,2563,2502.5,192.5,False,,116.0,767
8,837,4767,2572.5,367.5,False,,130.0,767
9,863,13128,2590.0,1032.5,False,,119.0,767
10,865,13127,2572.5,1032.5,False,,119.0,767
11,873,1688,2590.0,122.5,False,,134.0,767
12,885,1907,2572.5,140.0,True,18.0,134.0,767
13,989,1908,2590.0,140.0,False,,134.0,767
