,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,25,9644,3220.0,752.5,False,,367.0,1023
1,55,10337,3797.5,805.0,False,,368.0,1023
2,69,10777,3797.5,840.0,False,,368.0,1023
3,73,10554,3745.0,822.5,False,,369.0,1023
4,77,10550,3675.0,822.5,False,,370.0,1023
5,81,10558,3815.0,822.5,True,24.0,368.0,1023
6,109,9867,3272.5,770.0,False,,366.0,1023
7,173,10551,3692.5,822.5,False,,370.0,1023
8,177,10774,3745.0,840.0,False,,369.0,1023
9,193,10334,3745.0,805.0,False,,369.0,1023
10,201,10330,3675.0,805.0,False,,370.0,1023
11,205,10553,3727.5,822.5,False,,369.0,1023
12,209,10557,3797.5,822.5,False,,368.0,1023
13,221,9423,3202.5,735.0,False,,367.0,1023
14,233,9642,3185.0,752.5,False,,367.0,1023
15,237,9646,3255.0,752.5,False,,366.0,1023
16,537,9647,3272.5,752.5,False,,366.0,1023
17,549,9866,3255.0,770.0,False,,366.0,1023
18,565,9643,3202.5,752.5,False,,367.0,1023
19,581,9426,3255.0,735.0,False,,366.0,1023
