,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,49,8131,3692.5,630.0,False,,340.0,703
1,53,8127,3622.5,630.0,False,,341.0,703
2,57,8123,3552.5,630.0,False,,342.0,703
3,61,7900,3500.0,612.5,False,,343.0,703
4,69,7904,3570.0,612.5,False,,342.0,703
5,133,7913,3727.5,612.5,False,,339.0,703
6,181,7903,3552.5,612.5,False,,342.0,703
7,185,7907,3622.5,612.5,True,23.0,341.0,703
8,189,7911,3692.5,612.5,False,,340.0,703
9,221,7901,3517.5,612.5,False,,343.0,703
10,225,8124,3570.0,630.0,False,,342.0,703
11,229,7906,3605.0,612.5,False,,341.0,703
12,233,7910,3675.0,612.5,False,,340.0,703
13,237,7914,3745.0,612.5,False,,339.0,703
14,245,8134,3745.0,630.0,False,,339.0,703
15,249,8133,3727.5,630.0,False,,339.0,703
16,281,8130,3675.0,630.0,False,,340.0,703
17,429,8120,3500.0,630.0,False,,343.0,703
18,521,8126,3605.0,630.0,False,,341.0,703
