,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,537,1714,3045.0,122.5,False,,226.0,767
1,541,3474,3045.0,262.5,False,,224.0,767
2,609,1935,3062.5,140.0,False,,226.0,767
3,629,3475,3062.5,262.5,False,,224.0,767
4,633,3255,3062.5,245.0,False,,224.0,767
5,637,1715,3062.5,122.5,False,,226.0,767
6,645,1047,2922.5,70.0,False,,201.0,767
7,721,1046,2905.0,70.0,False,,201.0,767
8,733,3254,3045.0,245.0,False,,224.0,767
9,777,1934,3045.0,140.0,False,,226.0,767
10,893,7824,2170.0,612.5,False,,41.0,767
11,896,7823,2152.5,612.5,True,16.0,41.0,767
12,916,11564,2170.0,910.0,False,,36.0,767
13,943,11563,2152.5,910.0,False,,36.0,767
