,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,21,10074,3045.0,787.5,False,,215.0,1023
1,105,10295,3062.5,805.0,False,,215.0,1023
2,233,8535,3062.5,665.0,False,,217.0,1023
3,417,5023,3202.5,385.0,False,,244.0,1023
4,577,4802,3185.0,367.5,False,,244.0,1023
5,613,8755,3062.5,682.5,False,,217.0,1023
6,621,5022,3185.0,385.0,False,,244.0,1023
7,733,4803,3202.5,367.5,False,,244.0,1023
8,745,10294,3045.0,805.0,False,,215.0,1023
9,749,8534,3045.0,665.0,False,,217.0,1023
10,757,10075,3062.5,787.5,False,,215.0,1023
11,853,9359,2082.5,735.0,False,,22.0,1023
12,915,11559,2082.5,910.0,True,31.0,19.0,1023
13,921,9358,2065.0,735.0,False,,22.0,1023
14,933,9139,2082.5,717.5,False,,22.0,1023
