,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,864,1866,1855.0,140.0,False,,829.0,767
1,900,4068,1890.0,315.0,False,,826.0,767
2,908,2527,1872.5,192.5,False,,828.0,767
3,912,1647,1872.5,122.5,False,,829.0,767
4,916,986,1855.0,70.0,False,,830.0,767
5,944,4066,1855.0,315.0,False,,826.0,767
6,949,3847,1872.5,297.5,False,,826.0,767
7,969,2526,1855.0,192.5,True,17.0,828.0,767
8,981,2307,1872.5,175.0,False,,828.0,767
9,984,2528,1890.0,192.5,False,,828.0,767
10,985,3187,1872.5,245.0,False,,827.0,767
11,989,4067,1872.5,315.0,False,,826.0,767
12,992,987,1872.5,70.0,False,,830.0,767
13,1000,1867,1872.5,140.0,False,,829.0,767
