,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,135,25291,3692.5,1995.0,False,,517.0,252
1,175,25953,3727.5,2047.5,False,,515.0,252
2,267,25288,3640.0,1995.0,False,,519.0,252
3,279,25507,3622.5,2012.5,False,,519.0,252
4,295,26168,3640.0,2065.0,False,,518.0,252
5,299,26172,3710.0,2065.0,False,,515.0,252
6,327,25510,3675.0,2012.5,False,,517.0,252
7,335,25287,3622.5,1995.0,False,,519.0,252
8,339,25948,3640.0,2047.5,False,,518.0,252
9,343,25952,3710.0,2047.5,False,,515.0,252
10,351,26167,3622.5,2065.0,False,,518.0,252
11,471,25508,3640.0,2012.5,False,,519.0,252
12,483,25070,3675.0,1977.5,False,,517.0,252
13,491,26173,3727.5,2065.0,False,,515.0,252
14,559,25290,3675.0,1995.0,True,28.0,517.0,252
15,567,26170,3675.0,2065.0,False,,516.0,252
16,571,25947,3622.5,2047.5,False,,518.0,252
