,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,663,24562,2485.0,1942.5,False,,697.0,703
1,667,25223,2502.5,1995.0,False,,696.0,703
2,671,23682,2485.0,1872.5,False,,698.0,703
3,685,13788,2590.0,1085.0,False,,694.0,703
4,749,13787,2572.5,1085.0,False,,694.0,703
5,769,14007,2572.5,1102.5,False,,694.0,703
6,787,24343,2502.5,1925.0,False,,697.0,703
7,823,23903,2502.5,1890.0,False,,698.0,703
8,827,25882,2485.0,2047.5,False,,695.0,703
9,831,25442,2485.0,2012.5,True,30.0,696.0,703
10,887,23902,2485.0,1890.0,False,,698.0,703
11,947,25222,2485.0,1995.0,False,,696.0,703
12,955,24342,2485.0,1925.0,False,,697.0,703
13,959,25003,2502.5,1977.5,False,,696.0,703
14,963,25883,2502.5,2047.5,False,,695.0,703
15,999,24563,2502.5,1942.5,False,,697.0,703
16,1003,25443,2502.5,2012.5,False,,696.0,703
