,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,7,12499,3132.5,980.0,False,,404.0,1023
1,11,12503,3202.5,980.0,False,,403.0,1023
2,37,12493,3027.5,980.0,False,,406.0,1023
3,39,12276,3080.0,962.5,False,,405.0,1023
4,43,12280,3150.0,962.5,False,,404.0,1023
5,49,12496,3080.0,980.0,False,,405.0,1023
6,61,12277,3097.5,962.5,True,24.0,405.0,1023
7,65,12273,3027.5,962.5,False,,406.0,1023
8,77,12282,3185.0,962.5,False,,403.0,1023
9,107,14693,3027.5,1155.0,False,,407.0,1023
10,121,12502,3185.0,980.0,False,,403.0,1023
11,245,12279,3132.5,962.5,False,,404.0,1023
12,249,12283,3202.5,962.5,False,,403.0,1023
13,609,14692,3010.0,1155.0,False,,407.0,1023
14,613,12492,3010.0,980.0,False,,406.0,1023
15,643,14913,3027.5,1172.5,False,,407.0,1023
16,647,14912,3010.0,1172.5,False,,407.0,1023
17,723,12272,3010.0,962.5,False,,406.0,1023
