,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,0,12122,385.0,962.5,False,,1212.0,560
1,4,12118,315.0,962.5,False,,1211.0,560
2,8,12114,245.0,962.5,False,,1210.0,560
3,28,12121,367.5,962.5,False,,1212.0,560
4,32,12117,297.5,962.5,True,7.0,1211.0,560
5,78,12335,262.5,980.0,False,,1210.0,560
6,82,12120,350.0,962.5,False,,1212.0,560
7,90,12124,420.0,962.5,False,,1213.0,560
8,116,12110,175.0,962.5,False,,1209.0,560
9,220,12111,192.5,962.5,False,,1209.0,560
10,224,12334,245.0,980.0,False,,1210.0,560
