,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,18,18924,70.0,1505.0,False,,1289.0,0
1,44,19605,437.5,1557.5,False,,1290.0,0
2,70,19824,420.0,1575.0,False,,1290.0,0
3,186,19600,350.0,1557.5,False,,1291.0,0
4,194,19814,245.0,1575.0,False,,1293.0,0
5,198,19813,227.5,1575.0,False,,1293.0,0
6,210,19594,245.0,1557.5,False,,1293.0,0
7,230,19820,350.0,1575.0,False,,1291.0,0
8,242,19601,367.5,1557.5,False,,1291.0,0
9,246,19597,297.5,1557.5,False,,1292.0,0
10,282,19598,315.0,1557.5,False,,1292.0,0
11,286,19821,367.5,1575.0,True,9.0,1291.0,0
12,474,19825,437.5,1575.0,False,,1290.0,0
13,722,19604,420.0,1557.5,False,,1290.0,0
