,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,716,10648,1540.0,840.0,False,,885.0,695
1,784,11528,1540.0,910.0,False,,884.0,695
2,810,12407,1522.5,980.0,False,,883.0,695
3,820,12848,1540.0,1015.0,False,,882.0,695
4,826,13068,1540.0,1032.5,False,,882.0,695
5,828,10867,1522.5,857.5,False,,885.0,695
6,854,11527,1522.5,910.0,True,14.0,884.0,695
7,858,12188,1540.0,962.5,False,,883.0,695
8,876,9987,1522.5,787.5,False,,886.0,695
9,896,9988,1540.0,787.5,False,,886.0,695
10,901,10868,1540.0,857.5,False,,885.0,695
11,956,13067,1522.5,1032.5,False,,882.0,695
12,988,12408,1540.0,980.0,False,,883.0,695
