,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,641,4773,2677.5,367.5,False,,147.0,767
1,645,3232,2660.0,245.0,False,,149.0,767
2,649,3452,2660.0,262.5,False,,149.0,767
3,661,3233,2677.5,245.0,False,,149.0,767
4,741,4772,2660.0,367.5,False,,147.0,767
5,801,4992,2660.0,385.0,False,,147.0,767
6,805,2567,2572.5,192.5,False,,133.0,767
7,825,1683,2502.5,122.5,True,18.0,117.0,767
8,829,1682,2485.0,122.5,False,,117.0,767
9,869,2568,2590.0,192.5,False,,133.0,767
10,953,1902,2485.0,140.0,False,,117.0,767
11,1005,1903,2502.5,140.0,False,,117.0,767
12,1017,11582,2485.0,910.0,False,,104.0,767
