,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,67,10062,2835.0,787.5,True,25.0,174.0,0
1,685,4787,2922.5,367.5,False,,196.0,0
2,713,10061,2817.5,787.5,False,,174.0,0
3,741,4786,2905.0,367.5,False,,196.0,0
4,777,3868,2240.0,297.5,False,,63.0,0
5,797,5006,2905.0,385.0,False,,196.0,0
6,813,10912,2310.0,857.5,False,,71.0,0
7,853,5629,2257.5,437.5,False,,61.0,0
8,885,4089,2257.5,315.0,False,,63.0,0
9,893,5628,2240.0,437.5,False,,61.0,0
10,896,5408,2240.0,420.0,False,,61.0,0
11,977,10693,2327.5,840.0,False,,71.0,0
12,1005,4088,2240.0,315.0,False,,63.0,0
13,1021,10913,2327.5,857.5,False,,71.0,0
