,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,782,26052,1610.0,2065.0,False,,1560.0,343
1,794,25833,1627.5,2047.5,False,,1560.0,343
2,810,24292,1610.0,1925.0,False,,1562.0,343
3,814,25172,1610.0,1995.0,False,,1561.0,343
4,826,24953,1627.5,1977.5,False,,1561.0,343
5,830,13948,1540.0,1102.5,False,,1559.0,343
6,838,24512,1610.0,1942.5,False,,1562.0,343
7,854,14607,1522.5,1155.0,False,,1558.0,343
8,905,14388,1540.0,1137.5,False,,1558.0,343
9,914,25832,1610.0,2047.5,True,15.0,1560.0,343
10,952,13728,1540.0,1085.0,False,,1559.0,343
11,984,14608,1540.0,1155.0,False,,1558.0,343
12,994,24293,1627.5,1925.0,False,,1562.0,343
13,1002,25173,1627.5,1995.0,False,,1561.0,343
