,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,650,25827,1522.5,2047.5,False,,1543.0,695
1,786,25168,1540.0,1995.0,False,,1544.0,695
2,794,24507,1522.5,1942.5,False,,1545.0,695
3,834,24288,1540.0,1925.0,False,,1545.0,695
4,882,24287,1522.5,1925.0,False,,1545.0,695
5,886,25167,1522.5,1995.0,False,,1544.0,695
6,890,26047,1522.5,2065.0,False,,1543.0,695
7,909,13723,1452.5,1085.0,False,,1542.0,695
8,912,14603,1452.5,1155.0,False,,1541.0,695
9,934,24948,1540.0,1977.5,False,,1544.0,695
10,1018,25828,1540.0,2047.5,True,14.0,1543.0,695
11,1022,24508,1540.0,1942.5,False,,1545.0,695
