,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,27,16480,3500.0,1295.0,False,,440.0,0
1,31,16490,3675.0,1295.0,False,,443.0,0
2,35,16476,3430.0,1295.0,False,,439.0,0
3,37,16711,3692.5,1312.5,False,,443.0,0
4,39,16699,3482.5,1312.5,False,,440.0,0
5,43,16703,3552.5,1312.5,False,,441.0,0
6,47,16707,3622.5,1312.5,False,,442.0,0
7,79,16697,3447.5,1312.5,False,,439.0,0
8,83,16701,3517.5,1312.5,False,,440.0,0
9,87,16483,3552.5,1295.0,True,25.0,441.0,0
10,89,16706,3605.0,1312.5,False,,442.0,0
11,91,16487,3622.5,1295.0,False,,442.0,0
12,95,16710,3675.0,1312.5,False,,443.0,0
13,207,16477,3447.5,1295.0,False,,439.0,0
14,211,16704,3570.0,1312.5,False,,441.0,0
15,215,16700,3500.0,1312.5,False,,440.0,0
16,531,16696,3430.0,1312.5,False,,439.0,0
