,channel,electrode,x,y,stim,stim_unit,pad_id,stim_unit_offset
0,166,20726,805.0,1645.0,True,9.0,1407.0,0
1,182,19846,805.0,1575.0,False,,1408.0,0
2,210,18966,805.0,1505.0,False,,1409.0,0
3,386,21167,822.5,1680.0,False,,1406.0,0
4,538,19626,805.0,1557.5,False,,1408.0,0
5,622,21166,805.0,1680.0,False,,1406.0,0
6,626,22046,805.0,1750.0,False,,1405.0,0
7,638,20507,822.5,1627.5,False,,1407.0,0
8,674,20506,805.0,1627.5,False,,1407.0,0
9,734,19186,805.0,1522.5,False,,1409.0,0
10,758,21386,805.0,1697.5,False,,1406.0,0
11,766,22047,822.5,1750.0,False,,1405.0,0
12,814,18967,822.5,1505.0,False,,1409.0,0
